seed_mof_name,seed_mof_string,seed_edge_selfies,seed_target,dreamed_mof_string,dreamed_edge_selfies,dreamed_edge_smiles,dreamed_target,dreamed_mof_name,linker_hash,seed_mof_name_opt
hex_N375_edge66714,[FrH0][C][C][N][Branch][C][Branch][FrH0][pop][N][N][Ring1][#Branch][pop][S][C][.][Fr][C][O][Cd][Branch1][N][N][C][=C][C][Branch1][C][Fr][=C][C][Ring1][#Branch1][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][N][Branch1][N][N][C][C][=C][Branch1][C][Fr][C][=C][Ring1][#Branch1][O][C][Branch1][C][Fr][O][Cd][Branch1][N][N][C][=C][C][Branch1][C][Fr][=C][C][Ring1][#Branch1][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][N][Branch1][N][N][C][C][=C][Branch1][C][Fr][C][=C][Ring1][#Branch1][O][Ring2][Ring2][=N][&&][hex],[FrH0][C][C][N][Branch][C][Branch][FrH0][pop][N][N][Ring1][#Branch][pop][S][C],3.719713449,[:0amide][F][FrH0][pop][Ring1][:1alkyne][Ring1][FrH0][pop][pop][:0O_nitrile][:1benzenealcohol][=C][.][Fr][C][O][Cd][Branch1][N][N][C][=C][C][Branch1][C][Fr][=C][C][Ring1][#Branch1][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][N][Branch1][N][N][C][C][=C][Branch1][C][Fr][C][=C][Ring1][#Branch1][O][C][Branch1][C][Fr][O][Cd][Branch1][N][N][C][=C][C][Branch1][C][Fr][=C][C][Ring1][#Branch1][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][N][Branch1][N][N][C][C][=C][Branch1][C][Fr][C][=C][Ring1][#Branch1][O][Ring2][Ring2][=N][&&][hex],[:0amide][F][FrH0][pop][Ring1][:1alkyne][Ring1][FrH0][pop][pop][:0O_nitrile][:1benzenealcohol][=C],O=C(C#C[Fr])N[Fr],3.854578971862793,hex_N375_047783b6,047783b6,hex_N375_edge66714_opt
hex_N375_edge46555,[F][C][N][Branch][C][Branch][C][Branch][C][Branch][FrH0][pop][Branch][F][pop][Ring1][Branch][pop][F][pop][Branch][F][pop][F][pop][N][Branch][FrH0][pop][F][.][Fr][C][O][Cd][Branch1][N][N][C][=C][C][Branch1][C][Fr][=C][C][Ring1][#Branch1][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][N][Branch1][N][N][C][C][=C][Branch1][C][Fr][C][=C][Ring1][#Branch1][O][C][Branch1][C][Fr][O][Cd][Branch1][N][N][C][=C][C][Branch1][C][Fr][=C][C][Ring1][#Branch1][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][N][Branch1][N][N][C][C][=C][Branch1][C][Fr][C][=C][Ring1][#Branch1][O][Ring2][Ring2][=N][&&][hex],[F][C][N][Branch][C][Branch][C][Branch][C][Branch][FrH0][pop][Branch][F][pop][Ring1][Branch][pop][F][pop][Branch][F][pop][F][pop][N][Branch][FrH0][pop][F],4.185003757,[:0carboxylic_acid][Ring1][Cl][pop][Ring1][C][Branch][FrH0][pop][SH2][SH2][FrH0][pop][:0pyrimidine][:0phosphoric_acid][:1pyrimidine][.][Fr][C][O][Cd][Branch1][N][N][C][=C][C][Branch1][C][Fr][=C][C][Ring1][#Branch1][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][N][Branch1][N][N][C][C][=C][Branch1][C][Fr][C][=C][Ring1][#Branch1][O][C][Branch1][C][Fr][O][Cd][Branch1][N][N][C][=C][C][Branch1][C][Fr][=C][C][Ring1][#Branch1][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][N][Branch1][N][N][C][C][=C][Branch1][C][Fr][C][=C][Ring1][#Branch1][O][Ring2][Ring2][=N][&&][hex],[:0carboxylic_acid][Ring1][Cl][pop][Ring1][C][Branch][FrH0][pop][SH2][SH2][FrH0][pop][:0pyrimidine][:0phosphoric_acid][:1pyrimidine],O=C(Cl)OC([Fr])[SH2][SH2][Fr],3.3810064792633057,hex_N375_3684d005,3684d005,hex_N375_edge46555_opt
utk_N245_edge134516,[O][C][Branch][:0methyl_amine][Ring1][C][Branch][C][S][Branch][FrH0][pop][Ring1][=Branch][pop][FrH0][pop][pop][O][.][Fr][C][O][Sm][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][Branch1][Branch1][Ring2][O][Ring1][Branch2][O][C][Branch1][C][Fr][O][Ring1][#Branch2][&&][utk],[O][C][Branch][:0methyl_amine][Ring1][C][Branch][C][S][Branch][FrH0][pop][Ring1][=Branch][pop][FrH0][pop][pop][O],5.005378723,[Ring1][SH2][:4pyridine][:0propyl][:0phosphoric_acid][O][:0phosphoric_acid][:0phosphoric_acid][:0phosphoric_acid][Ring2][Br][Ring1][:0sulfonic_acid][Cl][:0imidazole][:0O_nitrile][:4benzenealcohol][Ring1][FrH0][pop][pop][pop][pop][pop][:0methyl][pop][Ring1][Ring1][:=0methyl_amine][=S][Ring1][:=0methyl_amine][SH2][FrH0][:0pyrimidine][:0phosphoric_acid][:0phosphoric_acid][->][:4pyridine][.][Fr][C][O][Sm][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][Branch1][Branch1][Ring2][O][Ring1][Branch2][O][C][Branch1][C][Fr][O][Ring1][#Branch2][&&][utk],[Ring1][SH2][:4pyridine][:0propyl][:0phosphoric_acid][O][:0phosphoric_acid][:0phosphoric_acid][:0phosphoric_acid][Ring2][Br][Ring1][:0sulfonic_acid][Cl][:0imidazole][:0O_nitrile][:4benzenealcohol][Ring1][FrH0][pop][pop][pop][pop][pop][:0methyl][pop][Ring1][Ring1][:=0methyl_amine][=S][Ring1][:=0methyl_amine][SH2][FrH0][:0pyrimidine][:0phosphoric_acid][:0phosphoric_acid][->][:4pyridine],O=S(OOP(=O)(OBr)OOP(=O)(O)OOP(=O)(ONC[SH2][Fr])Oc1nc([SH2])ccc1-c1ccccn1)c1nccn1-c1ccccc1O[Fr],3.023205280303955,utk_N245_2d2b7078,2d2b7078,utk_N245_edge134516_opt
bnn_N206_edge153989,[FrH0][C][C][Branch][C][=C][C][=Branch][=C][Ring1][Ring2][pop][C][C][O][FrH0][pop][:0methyl][.][Fr][C][O][Cd][Branch1][Ring2][O][Ring1][Ring2][Cd][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][Branch1][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][O][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][#C][O][C][Branch1][C][Fr][O][Ring2][Ring1][Ring1][&&][bnn],[FrH0][C][C][Branch][C][=C][C][=Branch][=C][Ring1][Ring2][pop][C][C][O][FrH0][pop][:0methyl],4.553741455,[:0nitrile][C][C][=C][:0imidazole][:1pyrimidine][:1carboxylic_acid][C][FrH0][:0imidazole][SH2][:0O_nitrile][:1sulfonic_acid][Ring1][SH2][FrH0][pop][pop][Ring1][:1benzenealcohol][Ring1][#C][:1sulfonic_acid][S][:1benzenediol][:0alkene][:1sulfonic_acid][:4benzenediol][.][Fr][C][O][Cd][Branch1][Ring2][O][Ring1][Ring2][Cd][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][Branch1][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][O][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][#C][O][C][Branch1][C][Fr][O][Ring2][Ring1][Ring1][&&][bnn],[:0nitrile][C][C][=C][:0imidazole][:1pyrimidine][:1carboxylic_acid][C][FrH0][:0imidazole][SH2][:0O_nitrile][:1sulfonic_acid][Ring1][SH2][FrH0][pop][pop][Ring1][:1benzenealcohol][Ring1][#C][:1sulfonic_acid][S][:1benzenediol][:0alkene][:1sulfonic_acid][:4benzenediol],N#CC=Cc1nc([SH2][Fr])c(OC#N)n1C(=O)O[Fr],2.343818187713623,bnn_N206_a9ffcb0f,a9ffcb0f,bnn_N206_edge153989_opt
qtz_N136_edge95819,[P][C][Branch][O][C][Branch][O][FrH0][pop][Branch][S][pop][P][pop][=C][C][Branch][C][C][Branch][FrH0][pop][P][pop][P][.][Fr][C][C][=C][N][Branch1][Branch1][C][=C][Ring1][=Branch1][Cd][Branch1][N][N][C][=C][C][Branch1][C][Fr][C][=C][Ring1][#Branch1][Branch1][N][N][C][=C][C][Branch1][C][Fr][C][=C][Ring1][#Branch1][N][C][=C][C][Branch1][C][Fr][C][=C][Ring1][#Branch1][&&][qtz],[P][C][Branch][O][C][Branch][O][FrH0][pop][Branch][S][pop][P][pop][=C][C][Branch][C][C][Branch][FrH0][pop][P][pop][P],4.062844753,[:0amide][:1sulfonic_acid][:1pyridine][:4benzenediol][:0carboxylic_acid][:3pyrimidine][:3pyrimidine][:4benzenediol][FrH0][->][:0O_nitrile][=C][:3pyrimidine][:3pyrimidine][->][->][Cl][:3pyrimidine][->][:1benzenediol][:0amide][:0alkene][=S][S][=S][=S][:2benzenealcohol][:5benzenediol][:5benzenediol][:2pyrimidine][=S][FrH0][:=0methyl_amine][:0pyrimidine][->][:1benzenealcohol][.][Fr][C][C][=C][N][Branch1][Branch1][C][=C][Ring1][=Branch1][Cd][Branch1][N][N][C][=C][C][Branch1][C][Fr][C][=C][Ring1][#Branch1][Branch1][N][N][C][=C][C][Branch1][C][Fr][C][=C][Ring1][#Branch1][N][C][=C][C][Branch1][C][Fr][C][=C][Ring1][#Branch1][&&][qtz],[:0amide][:1sulfonic_acid][:1pyridine][:4benzenediol][:0carboxylic_acid][:3pyrimidine][:3pyrimidine][:4benzenediol][FrH0][->][:0O_nitrile][=C][:3pyrimidine][:3pyrimidine][->][->][Cl][:3pyrimidine][->][:1benzenediol][:0amide][:0alkene][=S][S][=S][=S][:2benzenealcohol][:5benzenediol][:5benzenediol][:2pyrimidine][=S][FrH0][:=0methyl_amine][:0pyrimidine][->][:1benzenealcohol],N#COc1nc([Fr])nc(C(=O)Oc2ccncc2NC=O)c1-c1cc(Oc2cc(O)cc([SH]=[SH]c3ccc(O)cc3Oc3cccc(Oc4nccc(-c5cccc(O)c5)n4)c3S[Fr])c2C=O)nc(Cl)n1,2.976238965988159,qtz_N136_e66d44f6,e66d44f6,qtz_N136_edge95819_opt
bnn_N572_edge138261,[N][C][Branch][C][C][Branch][C][Branch][C][Branch][C][Branch][O][FrH0][pop][Branch][S][pop][N][pop][O][pop][N][pop][N][pop][FrH0][.][O][=C][Branch1][C][Fr][O][Sm][Branch1][C][O][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][#Branch2][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=C][O][C][Branch1][C][Fr][=O][&&][bnn],[N][C][Branch][C][C][Branch][C][Branch][C][Branch][C][Branch][O][FrH0][pop][Branch][S][pop][N][pop][O][pop][N][pop][N][pop][FrH0],4.15723896,[:1sulfonic_acid][C][:1amide][:0phosphoric_acid][=O][Br][SH2][:0sulfonic_acid][Ring1][:0phosphoric_acid][:0phosphoric_acid][:5benzenediol][:1sulfonic_acid][SH2][C][=O][=O][FrH0][:=0methyl_amine][Br][Branch][->][->][->][Ring1][FrH0][:0methyl][Cl][C][Ring1][:4benzenediol][:4benzenediol][:1sulfonic_acid][:0phosphoric_acid][:1methyl_amine][Ring1][FrH0][#N][:0methyl][.][O][=C][Branch1][C][Fr][O][Sm][Branch1][C][O][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][#Branch2][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=C][O][C][Branch1][C][Fr][=O][&&][bnn],[:1sulfonic_acid][C][:1amide][:0phosphoric_acid][=O][Br][SH2][:0sulfonic_acid][Ring1][:0phosphoric_acid][:0phosphoric_acid][:5benzenediol][:1sulfonic_acid][SH2][C][=O][=O][FrH0][:=0methyl_amine][Br][Branch][->][->][->][Ring1][FrH0][:0methyl][Cl][C][Ring1][:4benzenediol][:4benzenediol][:1sulfonic_acid][:0phosphoric_acid][:1methyl_amine][Ring1][FrH0][#N][:0methyl],O=C[SH2]c1c(OOP(=O)(Oc2ccc(O)cc2OS(=O)OCN[Fr])OS(=O)OS(=O)OC(=O)N=O)c(Cl)cc(Br)c1O[Fr],2.673170566558838,bnn_N572_9927acc9,9927acc9,bnn_N572_edge138261_opt
bnn_N133_edge3233,[:0nitrile][C][C][C][Branch][C][Branch][N][Branch][C][Branch][FrH0][pop][Ring1][Branch][pop][FrH0][pop][:0nitrile][pop][:0nitrile][pop][.][O][=C][Branch1][C][Fr][O][Zn][O][C][Branch1][C][Fr][O][Zn][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][#Branch2][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=C][O][C][Branch1][C][Fr][=O][&&][bnn],[:0nitrile][C][C][C][Branch][C][Branch][N][Branch][C][Branch][FrH0][pop][Ring1][Branch][pop][FrH0][pop][:0nitrile][pop][:0nitrile][pop],5.023217201,[C][:1pyridine][:0sulfonic_acid][:2imidazole][:2imidazole][:=0methyl_amine][:0sulfonic_acid][:2imidazole][SH2][:0sulfonic_acid][#Branch][:0sulfonic_acid][#Branch][:1carboxylic_acid][:1carboxylic_acid][P][C][FrH0][:1carboxylic_acid][pop][pop][=C][#N][=C][=C][S][=C][=C][=C][SH2][:0benzenediol][:0benzenediol][Cl][:0benzenediol][:0benzenediol][:0nitrile][:1sulfonic_acid][:3benzenediol][FrH0][.][O][=C][Branch1][C][Fr][O][Zn][O][C][Branch1][C][Fr][O][Zn][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][#Branch2][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=C][O][C][Branch1][C][Fr][=O][&&][bnn],[C][:1pyridine][:0sulfonic_acid][:2imidazole][:2imidazole][:=0methyl_amine][:0sulfonic_acid][:2imidazole][SH2][:0sulfonic_acid][#Branch][:0sulfonic_acid][#Branch][:1carboxylic_acid][:1carboxylic_acid][P][C][FrH0][:1carboxylic_acid][pop][pop][=C][#N][=C][=C][S][=C][=C][=C][SH2][:0benzenediol][:0benzenediol][Cl][:0benzenediol][:0benzenediol][:0nitrile][:1sulfonic_acid][:3benzenediol][FrH0],Cc1cnccc1-c1[nH]cnc1NCc1[nH]c(N=C=C[SH]=C=C=C[SH2]c2c(O)ccc(-c3c(O)cccc3OS(=O)O[Fr])c2OCl)nc1OS(=O)OS(=O)C(=O)OPC[Fr],2.7320802211761475,bnn_N133_afa72959,afa72959,bnn_N133_edge3233_opt
dmp_N364_edge151130,[Cl][N][C][Branch][C][Branch][C][Branch][FrH0][pop][Cl][pop][Branch][C][=C][C][Branch][C][FrH0][pop][Cl][pop][Cl][pop][C][Branch][Cl][pop][Cl][.][Fr][C][O][Cd][Branch1][Ring2][O][Ring1][Ring2][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=Branch1][Branch1][N][N][C][=C][C][Branch1][C][Fr][=C][C][Ring1][#Branch1][N][C][=C][C][Branch1][C][Fr][=C][Branch1][C][Fr][C][Ring1][Branch2][&&][dmp],[Cl][N][C][Branch][C][Branch][C][Branch][FrH0][pop][Cl][pop][Branch][C][=C][C][Branch][C][FrH0][pop][Cl][pop][Cl][pop][C][Branch][Cl][pop][Cl],3.844415903,[:0nitrile][C][:5benzenediol][O][O][FrH0][SH2][SH2][P][=Branch][=O][pop][:0phosphoric_acid][:0phosphoric_acid][:2pyrimidine][Ring1][FrH0][pop][pop][:2pyridine][SH2][SH2][Cl][:0pyrimidine][:0amide][:0phosphoric_acid][Ring1][:1methyl_amine][:0benzenediol][Ring1][:2benzenealcohol][Ring1][:1sulfonic_acid][=O][:2benzenealcohol][C][:0benzenediol][:1alkyne][.][Fr][C][O][Cd][Branch1][Ring2][O][Ring1][Ring2][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=Branch1][Branch1][N][N][C][=C][C][Branch1][C][Fr][=C][C][Ring1][#Branch1][N][C][=C][C][Branch1][C][Fr][=C][Branch1][C][Fr][C][Ring1][Branch2][&&][dmp],[:0nitrile][C][:5benzenediol][O][O][FrH0][SH2][SH2][P][=Branch][=O][pop][:0phosphoric_acid][:0phosphoric_acid][:2pyrimidine][Ring1][FrH0][pop][pop][:2pyridine][SH2][SH2][Cl][:0pyrimidine][:0amide][:0phosphoric_acid][Ring1][:1methyl_amine][:0benzenediol][Ring1][:2benzenealcohol][Ring1][:1sulfonic_acid][=O][:2benzenealcohol][C][:0benzenediol][:1alkyne],N#COc1ccc(OP(=O)(OCN)OCc2c(O)cccc2O)c(O[SH2][PH](=O)OP(=O)(O[SH2][SH2]Cl)Oc2cncnc2[Fr])c1O[Fr],2.353804588317871,dmp_N364_22f13a8c,22f13a8c,dmp_N364_edge151130_opt
lon_N310_edge128291,[N][C][Branch][C][C][C][Branch][FrH0][pop][=O][pop][Branch][C][C][FrH0][pop][N][.][O][=C][Branch1][C][Fr][O][Fe][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=N][&&][lon],[N][C][Branch][C][C][C][Branch][FrH0][pop][=O][pop][Branch][C][C][FrH0][pop][N],4.704257488,[:0carboxylic_acid][Ring1][:0phosphoric_acid][SH2][SH2][SH2][SH2][C][FrH0][pop][Ring1][FrH0][:0benzenediol][:4benzenealcohol][=Ring1][=Ring1][Cl][:2pyridine][->][SH2][:0phosphoric_acid][:2pyrimidine][:5benzenealcohol][:1sulfonic_acid][:1sulfonic_acid][:=0amide][:1sulfonic_acid][:5benzenealcohol][:1imidazole][=N][:2pyrimidine][=N][=Ring1][.][O][=C][Branch1][C][Fr][O][Fe][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=N][&&][lon],[:0carboxylic_acid][Ring1][:0phosphoric_acid][SH2][SH2][SH2][SH2][C][FrH0][pop][Ring1][FrH0][:0benzenediol][:4benzenealcohol][=Ring1][=Ring1][Cl][:2pyridine][->][SH2][:0phosphoric_acid][:2pyrimidine][:5benzenealcohol][:1sulfonic_acid][:1sulfonic_acid][:=0amide][:1sulfonic_acid][:5benzenealcohol][:1imidazole][=N][:2pyrimidine][=N][=Ring1],O=C(O)OP(=O)(O[Fr])O[SH2][SH2][SH2]C[Fr],3.4253838062286377,lon_N310_c866f409,c866f409,lon_N310_edge128291_opt
unc_N144_edge83046,[O][O][C][C][=Branch][=C][N][Branch][C][Branch][C][Branch][O][O][pop][Ring1][=Branch][pop][Branch][O][O][pop][O][O][pop][FrH0][pop][FrH0][.][O][=C][Branch1][C][Fr][O][Er][O][C][Branch1][C][Fr][O][Er][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][Branch1][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=C][Branch1][#Branch2][O][C][Branch1][C][Fr][O][Ring2][Ring1][C][O][C][Branch1][C][Fr][O][Ring2][Ring1][=Branch1][&&][unc],[O][O][C][C][=Branch][=C][N][Branch][C][Branch][C][Branch][O][O][pop][Ring1][=Branch][pop][Branch][O][O][pop][O][O][pop][FrH0][pop][FrH0],4.611511707,[SH2][:0phosphoric_acid][Ring1][FrH0][pop][Ring1][FrH0][pop][:3benzenediol][Ring1][.][O][=C][Branch1][C][Fr][O][Er][O][C][Branch1][C][Fr][O][Er][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][Branch1][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=C][Branch1][#Branch2][O][C][Branch1][C][Fr][O][Ring2][Ring1][C][O][C][Branch1][C][Fr][O][Ring2][Ring1][=Branch1][&&][unc],[SH2][:0phosphoric_acid][Ring1][FrH0][pop][Ring1][FrH0][pop][:3benzenediol][Ring1],O=P(O[SH2])(O[Fr])O[Fr],3.748515129089356,unc_N144_f0ed3cfb,f0ed3cfb,unc_N144_edge83046_opt
hex_N381_edge70483,[O][O][C][=C][Branch][C][N][Branch][C][Branch][C][Branch][O][O][pop][Ring1][=Branch][pop][O][O][pop][FrH0][pop][FrH0][.][O][=C][Branch1][C][Fr][O][Yb][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][Branch2][Branch1][Ring2][O][C][Branch1][C][Fr][O][Yb][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=C][Branch1][=Branch2][O][C][N][C][C][N][Ring1][Branch1][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][#C][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][O][C][Branch1][C][Fr][=O][Branch1][=Branch2][O][C][N][C][C][N][Ring1][Branch1][O][C][Branch1][C][Fr][O][Ring2][Ring2][#Branch2][&&][hex],[O][O][C][=C][Branch][C][N][Branch][C][Branch][C][Branch][O][O][pop][Ring1][=Branch][pop][O][O][pop][FrH0][pop][FrH0],3.354987144,[:0sulfonic_acid][Branch][Branch][Branch][:4benzenealcohol][:0pyridine][:0pyridine][Cl][FrH0][pop][:0sulfonic_acid][Ring1][=S][Br][Ring2][Ring1][:0O_nitrile][=S][:=0methyl_amine][:1sulfonic_acid][=S][=S][:=0methyl_amine][:1benzenealcohol][:1methyl_amine][Ring1][FrH0][:4pyridine][:2benzenediol][:4pyridine][:4pyridine][:=0methyl_amine][:2pyridine][:=0methyl_amine][:=0methyl_amine][:1benzenealcohol][:=1methyl_amine][:=1methyl_amine][#N][.][O][=C][Branch1][C][Fr][O][Yb][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][Branch2][Branch1][Ring2][O][C][Branch1][C][Fr][O][Yb][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=C][Branch1][=Branch2][O][C][N][C][C][N][Ring1][Branch1][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][#C][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][O][C][Branch1][C][Fr][=O][Branch1][=Branch2][O][C][N][C][C][N][Ring1][Branch1][O][C][Branch1][C][Fr][O][Ring2][Ring2][#Branch2][&&][hex],[:0sulfonic_acid][Branch][Branch][Branch][:4benzenealcohol][:0pyridine][:0pyridine][Cl][FrH0][pop][:0sulfonic_acid][Ring1][=S][Br][Ring2][Ring1][:0O_nitrile][=S][:=0methyl_amine][:1sulfonic_acid][=S][=S][:=0methyl_amine][:1benzenealcohol][:1methyl_amine][Ring1][FrH0][:4pyridine][:2benzenediol][:4pyridine][:4pyridine][:=0methyl_amine][:2pyridine][:=0methyl_amine][:=0methyl_amine][:1benzenealcohol][:=1methyl_amine][:=1methyl_amine][#N],N=NC=CNc1cnccc1-c1cccc2c1Oc1nc(NC=S=S=NCCN[Fr])c(cc1[Fr])OS2=O,2.5322601795196533,hex_N381_c602dee6,c602dee6,hex_N381_edge70483_opt
bcu_N209_edge132668,[:0carboxylic_acid][Ring1][C][=C][Branch][C][N][Branch][C][Branch][C][Branch][FrH0][pop][Ring1][=Branch][pop][=S][pop][:1carboxylic_acid][pop][FrH0][pop][.][O][=C][Branch1][C][Fr][O][Zn][O][C][Branch1][C][Fr][O][Zn][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][#Branch2][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=C][O][C][Branch1][C][Fr][O][Zn][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][Branch1][#Branch2][O][C][Branch1][C][Fr][O][Ring2][Ring1][=Branch1][O][C][Branch1][C][Fr][O][Ring2][Ring1][#Branch2][&&][bcu],[:0carboxylic_acid][Ring1][C][=C][Branch][C][N][Branch][C][Branch][C][Branch][FrH0][pop][Ring1][=Branch][pop][=S][pop][:1carboxylic_acid][pop][FrH0][pop],3.352928162,[:4pyridine][C][C][:1carboxylic_acid][:#1methyl_amine][pop][pop][SH2][:1alkyne][Ring1][FrH0][=C][:1benzenediol][->][:1benzenealcohol][#C][SH2][:1imidazole][=S][=S][:0sulfonic_acid][=S][=S][=S][:2pyridine][:2pyridine][:4benzenediol][:0alkene][S][:1sulfonic_acid][:1sulfonic_acid][:3pyridine][=O][=O][=O][FrH0][:0methyl_amine][Ring2][C][.][O][=C][Branch1][C][Fr][O][Zn][O][C][Branch1][C][Fr][O][Zn][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][#Branch2][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=C][O][C][Branch1][C][Fr][O][Zn][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][Branch1][#Branch2][O][C][Branch1][C][Fr][O][Ring2][Ring1][=Branch1][O][C][Branch1][C][Fr][O][Ring2][Ring1][#Branch2][&&][bcu],[:4pyridine][C][C][:1carboxylic_acid][:#1methyl_amine][pop][pop][SH2][:1alkyne][Ring1][FrH0][=C][:1benzenediol][->][:1benzenealcohol][#C][SH2][:1imidazole][=S][=S][:0sulfonic_acid][=S][=S][=S][:2pyridine][:2pyridine][:4benzenediol][:0alkene][S][:1sulfonic_acid][:1sulfonic_acid][:3pyridine][=O][=O][=O][FrH0][:0methyl_amine][Ring2][C],O=C(O)Cc1nccc(-c2cccc(O[SH2]n3cncc3SO[SH](=O)=S=[SH]c3ccncc3-c3ccc(O)cc3OSS(=O)Oc3cccnc3OO[Fr])c2)c1C#C[Fr],2.093548298,bcu_N209_7d266237,7d266237,bcu_N209_edge132668_opt
bnn_N206_edge25871,[FrH0][C][Branch][O][C][pop][Branch][C][C][Branch][C][S][FrH0][pop][S][pop][O][C][.][Fr][C][O][Cd][Branch1][Ring2][O][Ring1][Ring2][Cd][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][Branch1][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][O][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][#C][O][C][Branch1][C][Fr][O][Ring2][Ring1][Ring1][&&][bnn],[FrH0][C][Branch][O][C][pop][Branch][C][C][Branch][C][S][FrH0][pop][S][pop][O][C],4.219754219,[:0nitrile][C][:0benzenealcohol][O][SH2][S][Ring2][SH2][:1alkyne][:1carboxylic_acid][:1carboxylic_acid][SH2][FrH0][:4benzenediol][:1alkyne][S][:4benzenediol][SH2][:3pyrimidine][SH2][SH2][:2pyrimidine][S][:0nitrile][=S][#Branch][:1pyridine][:1pyridine][=Ring1][=Ring1][:2pyrimidine][:0sulfonic_acid][SH2][:2benzenealcohol][Ring2][S][S][FrH0][.][Fr][C][O][Cd][Branch1][Ring2][O][Ring1][Ring2][Cd][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][Branch1][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][O][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][#C][O][C][Branch1][C][Fr][O][Ring2][Ring1][Ring1][&&][bnn],[:0nitrile][C][:0benzenealcohol][O][SH2][S][Ring2][SH2][:1alkyne][:1carboxylic_acid][:1carboxylic_acid][SH2][FrH0][:4benzenediol][:1alkyne][S][:4benzenediol][SH2][:3pyrimidine][SH2][SH2][:2pyrimidine][S][:0nitrile][=S][#Branch][:1pyridine][:1pyridine][=Ring1][=Ring1][:2pyrimidine][:0sulfonic_acid][SH2][:2benzenealcohol][Ring2][S][S][FrH0],N#Cc1ncnc(-c2cncc(OS(=O)c3ccc(O)c(SS[Fr])c3)c2)c1[SH2]c1nccc(Oc2cc(O)ccc2Sc2ccc(O)c(C#N)c2[SH2]=[SH]C(=O)O[SH2][Fr])n1,2.5605056285858154,bnn_N206_40f29cf3,40f29cf3,bnn_N206_edge25871_opt
