,seed_mof_name,seed_mof_string,seed_edge_selfies,seed_target,dreamed_mof_string,dreamed_edge_selfies,dreamed_edge_smiles,dreamed_target,dreamed_mof_name,linker_hash
66,lvt_N668_edge130255,[FrH0][C][=S][Branch][C][C][Branch][FrH0][pop][N][Ring1][=Branch][pop][P][Branch][C][pop][C][.][Fr][C][=N][N][Mn][N][N][Branch1][=Branch2][N][=C][Branch1][C][Fr][N][Ring1][=Branch1][Mn][Branch2][Ring2][Branch2][N][N][Branch1][=Branch2][N][=C][Branch1][C][Fr][N][Ring1][=Branch1][Mn][Branch1][=N][N][N][=C][Branch1][C][Fr][N][N][Ring1][=C][Ring1][=Branch1][N][N][Ring1][S][N][=C][Branch1][C][Fr][N][Ring1][=Branch1][Branch1][=C][N][N][Ring2][Ring1][=N][N][=C][Branch1][C][Fr][N][Ring1][=Branch1][N][Ring2][Ring2][Ring1][N][Ring2][Ring2][=Branch1][&&][lvt],[FrH0][C][=S][Branch][C][C][Branch][FrH0][pop][N][Ring1][=Branch][pop][P][Branch][C][pop][C],0.839906093,[:0methyl][C][O][C][C][C][O][:0benzenediol][:0methyl][:0methyl][pop][:0propyl][C][O][C][FrH0][:2imidazole][:1carboxylic_acid][:0methyl_amine][:5benzenealcohol][:4benzenediol][C][C][C][FrH0][:=0methyl_amine][:4benzenealcohol][N][:0pyrimidine][pop][pop][pop][pop][.][Fr][C][=N][N][Mn][N][N][Branch1][=Branch2][N][=C][Branch1][C][Fr][N][Ring1][=Branch1][Mn][Branch2][Ring2][Branch2][N][N][Branch1][=Branch2][N][=C][Branch1][C][Fr][N][Ring1][=Branch1][Mn][Branch1][=N][N][N][=C][Branch1][C][Fr][N][N][Ring1][=C][Ring1][=Branch1][N][N][Ring1][S][N][=C][Branch1][C][Fr][N][Ring1][=Branch1][Branch1][=C][N][N][Ring2][Ring1][=N][N][=C][Branch1][C][Fr][N][Ring1][=Branch1][N][Ring2][Ring2][Ring1][N][Ring2][Ring2][=Branch1][&&][lvt],[:0methyl][C][O][C][C][C][O][:0benzenediol][:0methyl][:0methyl][pop][:0propyl][C][O][C][FrH0][:2imidazole][:1carboxylic_acid][:0methyl_amine][:5benzenealcohol][:4benzenediol][C][C][C][FrH0][:=0methyl_amine][:4benzenealcohol][N][:0pyrimidine][pop][pop][pop][pop],CCOCCCOc1c(O)cc(C(=O)OOc2cccc(-c3ccccc3Oc3ncccn3)c2CCC[Fr])c(COC[Fr])c1OCC,0.969230705,lvt_N668_e06b35e7,e06b35e7
67,sod_N158_edge19777,[FrH0][C][Branch][C][C][Branch][S][C][pop][C][N][Branch][C][Branch][S][C][pop][FrH0][pop][S][C][pop][S][C][.][Fr][C][C][=C][N][Branch2][Ring2][#Branch1][Ni][Branch1][N][N][C][=C][C][Branch1][C][Fr][=C][C][Ring1][#Branch1][Branch1][N][N][C][=C][C][Branch1][C][Fr][=C][C][Ring1][#Branch1][N][C][=C][C][Branch1][C][Fr][=C][C][Ring1][#Branch1][C][C][=Ring2][Ring1][N][&&][sod],[FrH0][C][Branch][C][C][Branch][S][C][pop][C][N][Branch][C][Branch][S][C][pop][FrH0][pop][S][C][pop][S][C],0.946187533,[:0propyl][C][C][Branch][FrH0][:1benzenediol][:1methyl_amine][Ring1][C][N][:0methyl_amine][C][pop][C][C][FrH0][pop][pop][:0methyl][:1pyridine][Ring2][.][Fr][C][C][=C][N][Branch2][Ring2][#Branch1][Ni][Branch1][N][N][C][=C][C][Branch1][C][Fr][=C][C][Ring1][#Branch1][Branch1][N][N][C][=C][C][Branch1][C][Fr][=C][C][Ring1][#Branch1][N][C][=C][C][Branch1][C][Fr][=C][C][Ring1][#Branch1][C][C][=Ring2][Ring1][N][&&][sod],[:0propyl][C][C][Branch][FrH0][:1benzenediol][:1methyl_amine][Ring1][C][N][:0methyl_amine][C][pop][C][C][FrH0][pop][pop][:0methyl][:1pyridine][Ring2],CCCC([Fr])Oc1cc(O)c([Fr])c(NC)c1,1.016304214,sod_N158_9d9764a2,9d9764a2
68,srs_N117_edge92597,[FrH0][N][C][=C][Branch][C][Branch][:1alkyne][pop][Branch][FrH0][pop][C][=Branch][=C][=C][pop][C][=Branch][=C][=C][pop][Ring1][=C][pop][:1alkyne][.][Fr][C][O][Cd][Branch1][N][N][C][=C][C][Branch1][C][Fr][C][=C][Ring1][#Branch1][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][N][O][Ring1][#C][&&][srs],[FrH0][N][C][=C][Branch][C][Branch][:1alkyne][pop][Branch][FrH0][pop][C][=Branch][=C][=C][pop][C][=Branch][=C][=C][pop][Ring1][=C][pop][:1alkyne],0.824883401,[:0propyl][C][:5benzenealcohol][:0propyl][:3imidazole][Ring1][C][:0amide][Ring1][:0propyl][pop][pop][:0imidazole][:0benzenediol][:4pyridine][FrH0][:1amide][pop][Ring2][:4benzenealcohol][:1alkyne][:4benzenealcohol][:=0methyl_amine][FrH0][pop][pop][pop][pop][:1methyl_amine][:0nitrile][pop][pop][.][Fr][C][O][Cd][Branch1][N][N][C][=C][C][Branch1][C][Fr][C][=C][Ring1][#Branch1][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][N][O][Ring1][#C][&&][srs],[:0propyl][C][:5benzenealcohol][:0propyl][:3imidazole][Ring1][C][:0amide][Ring1][:0propyl][pop][pop][:0imidazole][:0benzenediol][:4pyridine][FrH0][:1amide][pop][Ring2][:4benzenealcohol][:1alkyne][:4benzenealcohol][:=0methyl_amine][FrH0][pop][pop][pop][pop][:1methyl_amine][:0nitrile][pop][pop],CCCOc1ccccc1-c1nc(CNC(=O)CCC)n(-c2c(O[Fr])ccc(-c3ccccc3Oc3ccccc3O[Fr])c2O)c1C#N,0.943164037,srs_N117_5c8074c4,5c8074c4
69,utk_N117_edge104827,[O][C][=C][Branch][C][Branch][N][Branch][C][Branch][O][pop][Ring1][Branch][pop][FrH0][pop][O][pop][C][Branch][N][Branch][C][Branch][FrH0][pop][O][pop][O][pop][O][.][Fr][C][O][Cd][Branch1][N][N][C][=C][C][Branch1][C][Fr][C][=C][Ring1][#Branch1][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][N][O][Ring1][#C][&&][utk],[O][C][=C][Branch][C][Branch][N][Branch][C][Branch][O][pop][Ring1][Branch][pop][FrH0][pop][O][pop][C][Branch][N][Branch][C][Branch][FrH0][pop][O][pop][O][pop][O],0.877102407,[:0benzenealcohol][:1amide][:0methyl_amine][C][C][C][C][:0benzene][C][C][:1methyl_amine][Ring1][C][FrH0][pop][pop][pop][pop][Ring1][:0methyl_amine][Ring1][C][=C][FrH0][pop][pop][:0methyl_amine][:0methyl][.][Fr][C][O][Cd][Branch1][N][N][C][=C][C][Branch1][C][Fr][C][=C][Ring1][#Branch1][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][N][O][Ring1][#C][&&][utk],[:0benzenealcohol][:1amide][:0methyl_amine][C][C][C][C][:0benzene][C][C][:1methyl_amine][Ring1][C][FrH0][pop][pop][pop][pop][Ring1][:0methyl_amine][Ring1][C][=C][FrH0][pop][pop][:0methyl_amine][:0methyl],CCc1ccc(O)c(NCCCCc2ccccc2CCNC[Fr])c1NCC=C[Fr],0.996315748,utk_N117_1da37d46,1da37d46
70,sra_N233_edge167302,[FrH0][:0benzene][Ring1][C][=C][Branch][N][=C][Branch][S][C][pop][Ring1][O][pop][S][C][pop][Ring2][FrH0][pop][Ring2][S][C][pop][.][O][=C][Branch1][C][Fr][O][In][Branch2][Ring2][#Branch1][O][C][Branch1][C][Fr][O][In][Branch1][Ring2][O][Ring1][#Branch1][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=Branch1][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][O][C][Branch1][C][Fr][O][Ring1][=C][Branch1][#Branch2][O][C][Branch1][C][Fr][O][Ring2][Ring1][#Branch1][O][C][Branch1][C][Fr][O][Ring2][Ring1][O][&&][sra],[FrH0][:0benzene][Ring1][C][=C][Branch][N][=C][Branch][S][C][pop][Ring1][O][pop][S][C][pop][Ring2][FrH0][pop][Ring2][S][C][pop],0.776277225,[:0propyl][C][:0benzene][#Branch][:4benzenealcohol][C][:1benzenediol][#Branch][C][C][=Branch][C][C][Branch][O][FrH0][pop][:1benzenediol][pop][pop][:4benzenealcohol][Ring1][:0methyl_amine][Ring1][:5benzenealcohol][pop][pop][:1pyridine][pop][Ring2][C][pop][:0propyl][:0propyl][:1sulfonic_acid][Ring1][FrH0][:1carboxylic_acid][pop][.][O][=C][Branch1][C][Fr][O][In][Branch2][Ring2][#Branch1][O][C][Branch1][C][Fr][O][In][Branch1][Ring2][O][Ring1][#Branch1][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=Branch1][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][O][C][Branch1][C][Fr][O][Ring1][=C][Branch1][#Branch2][O][C][Branch1][C][Fr][O][Ring2][Ring1][#Branch1][O][C][Branch1][C][Fr][O][Ring2][Ring1][O][&&][sra],[:0propyl][C][:0benzene][#Branch][:4benzenealcohol][C][:1benzenediol][#Branch][C][C][=Branch][C][C][Branch][O][FrH0][pop][:1benzenediol][pop][pop][:4benzenealcohol][Ring1][:0methyl_amine][Ring1][:5benzenealcohol][pop][pop][:1pyridine][pop][Ring2][C][pop][:0propyl][:0propyl][:1sulfonic_acid][Ring1][FrH0][:1carboxylic_acid][pop],CCCc1ccccc1-c1c(OOc2cc(Oc3ccccc3)cc(O)c2CCCC(O[Fr])Oc2cccc(O)c2)cc([Fr])c(C)c1CCC,0.918106677,sra_N233_5787ec12,5787ec12
71,sxb_N493_edge144801,[FrH0][:0benzene][Ring1][C][Branch][C][Branch][S][C][pop][Branch][S][C][pop][Ring1][=Branch][pop][Branch][S][C][pop][S][C][pop][Ring2][FrH0][pop][.][Fr][C][O][Cd][Branch2][Ring1][#Branch2][O][C][Branch1][C][Fr][O][Cd][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][#Branch2][O][C][Branch1][C][Fr][O][Ring1][=C][O][C][Branch1][C][Fr][O][Cd][Branch1][Branch1][O][Ring2][Ring1][=Branch1][O][C][Branch1][C][Fr][O][Ring2][Ring1][Branch2][&&][sxb],[FrH0][:0benzene][Ring1][C][Branch][C][Branch][S][C][pop][Branch][S][C][pop][Ring1][=Branch][pop][Branch][S][C][pop][S][C][pop][Ring2][FrH0][pop],0.73136165,[:0propyl][C][C][C][C][Branch][:0methyl][pop][C][:0benzene][#Branch][C][:1benzenediol][:2benzenealcohol][C][:1imidazole][Ring1][:0methyl][pop][Ring1][:1carboxylic_acid][Ring1][FrH0][:0methyl][pop][pop][:0benzenealcohol][:0propyl][pop][:0methyl][:3imidazole][Ring1][F][:1pyrimidine][Ring1][:0propyl][:3benzenealcohol][FrH0][:1alkyne][.][Fr][C][O][Cd][Branch2][Ring1][#Branch2][O][C][Branch1][C][Fr][O][Cd][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][#Branch2][O][C][Branch1][C][Fr][O][Ring1][=C][O][C][Branch1][C][Fr][O][Cd][Branch1][Branch1][O][Ring2][Ring1][=Branch1][O][C][Branch1][C][Fr][O][Ring2][Ring1][Branch2][&&][sxb],[:0propyl][C][C][C][C][Branch][:0methyl][pop][C][:0benzene][#Branch][C][:1benzenediol][:2benzenealcohol][C][:1imidazole][Ring1][:0methyl][pop][Ring1][:1carboxylic_acid][Ring1][FrH0][:0methyl][pop][pop][:0benzenealcohol][:0propyl][pop][:0methyl][:3imidazole][Ring1][F][:1pyrimidine][Ring1][:0propyl][:3benzenealcohol][FrH0][:1alkyne],CCCCCC(CC)Cc1c(COc2cc(O)ccc2Cn2cnc(C(=O)O[Fr])c2CC)ccc(-c2nc(F)[nH]c2[Fr])c1CCC,0.948118981,sxb_N493_fd55a1ff,fd55a1ff
72,nbo-a_N321_edge167837,[FrH0][C][=S][Branch][C][S][Branch][FrH0][pop][S][Ring1][=Branch][pop][:1alkyne][.][Fr][C][=C][Branch2][Branch1][=C][C][Branch1][C][C][=C][Branch1][=Branch2][C][=Branch1][Branch1][=C][Ring1][#Branch1][C][C][B][Branch2][Ring1][=Branch1][C][=C][Branch1][C][C][C][=Branch1][=N][=C][Branch1][C][Fr][C][Branch1][C][C][=C][Ring1][=Branch2][C][C][C][=C][Branch1][P][C][=Branch1][=N][=C][Branch1][C][Fr][C][=Branch1][Branch1][=C][Ring1][#Branch1][C][C][C][C][C][&&][nbo-a],[FrH0][C][=S][Branch][C][S][Branch][FrH0][pop][S][Ring1][=Branch][pop][:1alkyne],0.993376049,[N][:1alkyne][Ring1][N][:0methyl_amine][Ring1][:3pyridine][Ring2][FrH0][pop][Ring2][:1methyl_amine][Ring1][C][C][FrH0][pop][pop][pop][pop][.][Fr][C][=C][Branch2][Branch1][=C][C][Branch1][C][C][=C][Branch1][=Branch2][C][=Branch1][Branch1][=C][Ring1][#Branch1][C][C][B][Branch2][Ring1][=Branch1][C][=C][Branch1][C][C][C][=Branch1][=N][=C][Branch1][C][Fr][C][Branch1][C][C][=C][Ring1][=Branch2][C][C][C][=C][Branch1][P][C][=Branch1][=N][=C][Branch1][C][Fr][C][=Branch1][Branch1][=C][Ring1][#Branch1][C][C][C][C][C][&&][nbo-a],[N][:1alkyne][Ring1][N][:0methyl_amine][Ring1][:3pyridine][Ring2][FrH0][pop][Ring2][:1methyl_amine][Ring1][C][C][FrH0][pop][pop][pop][pop],NC#CNNCc1cnc([Fr])cc1CNCC[Fr],1.124776002,nbo-a_N321_7c45fb0a,7c45fb0a
73,qtz_N34_edge19796,[F][C][Branch][C][C][Branch][C][Branch][N][Branch][C][Branch][FrH0][pop][F][pop][F][pop][F][pop][F][pop][FrH0][.][O][=C][Branch1][C][Fr][O][Co][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][Branch1][#C][N][N][C][Branch1][C][C][C][Branch1][C][Fr][=C][Ring1][#Branch1][C][N][N][C][Branch1][C][C][C][Branch1][C][Fr][=C][Ring1][#Branch1][C][&&][qtz],[F][C][Branch][C][C][Branch][C][Branch][N][Branch][C][Branch][FrH0][pop][F][pop][F][pop][F][pop][F][pop][FrH0],0.925922008,[:0methyl][C][O][C][Branch][:1methyl_amine][pop][Branch][C][C][Branch][N][pop][FrH0][pop][N][Branch][N][pop][C][Branch][FrH0][pop][:0methyl_amine][pop][.][O][=C][Branch1][C][Fr][O][Co][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][Branch1][#C][N][N][C][Branch1][C][C][C][Branch1][C][Fr][=C][Ring1][#Branch1][C][N][N][C][Branch1][C][C][C][Branch1][C][Fr][=C][Ring1][#Branch1][C][&&][qtz],[:0methyl][C][O][C][Branch][:1methyl_amine][pop][Branch][C][C][Branch][N][pop][FrH0][pop][N][Branch][N][pop][C][Branch][FrH0][pop][:0methyl_amine][pop],CCOC(CN)(CC(N)[Fr])N(N)C([Fr])NC,1.11703062,qtz_N34_579def9e,579def9e
74,lvt_N503_edge168400,[O][C][Branch][S][C][=C][Branch][C][=Branch][=C][Branch][C][=Branch][=C][Branch][C][FrH0][pop][O][pop][Ring1][Branch][pop][FrH0][pop][O][pop][O][pop][=Ring1][->][N][.][S][Co][Branch1][N][N][C][=C][C][Branch1][C][Fr][=C][C][Ring1][#Branch1][Branch1][N][N][C][=C][C][Branch1][C][Fr][=C][C][Ring1][#Branch1][Branch1][N][N][C][=C][C][Branch1][C][Fr][=C][C][Ring1][#Branch1][Branch1][N][N][C][=C][C][Branch1][C][Fr][=C][C][Ring1][#Branch1][S][&&][lvt],[O][C][Branch][S][C][=C][Branch][C][=Branch][=C][Branch][C][=Branch][=C][Branch][C][FrH0][pop][O][pop][Ring1][Branch][pop][FrH0][pop][O][pop][O][pop][=Ring1][->][N],0.893087052,[:0propyl][C][C][:0benzenealcohol][:0propyl][C][Branch][O][pop][=C][=Branch][C][Branch][O][pop][C][Branch][FrH0][pop][:0methyl][Branch][O][pop][C][C][Branch][FrH0][=C][S][:1methyl_amine][pop][:0propyl][:0propyl][pop][.][S][Co][Branch1][N][N][C][=C][C][Branch1][C][Fr][=C][C][Ring1][#Branch1][Branch1][N][N][C][=C][C][Branch1][C][Fr][=C][C][Ring1][#Branch1][Branch1][N][N][C][=C][C][Branch1][C][Fr][=C][C][Ring1][#Branch1][Branch1][N][N][C][=C][C][Branch1][C][Fr][=C][C][Ring1][#Branch1][S][&&][lvt],[:0propyl][C][C][:0benzenealcohol][:0propyl][C][Branch][O][pop][=C][=Branch][C][Branch][O][pop][C][Branch][FrH0][pop][:0methyl][Branch][O][pop][C][C][Branch][FrH0][=C][S][:1methyl_amine][pop][:0propyl][:0propyl][pop],CCCCc1c(O)cc(CCC)c(C([Fr])=CSCN)c1C(O)=C(O)C(O)C([Fr])CC,1.036226247,lvt_N503_c8dc4240,c8dc4240
75,acs_N125_edge1276,[O][O][C][=C][C][Branch][C][=Branch][=C][C][Branch][FrH0][pop][Ring1][=Branch][pop][O][O][pop][=C][N][N][Branch][N][Ring1][Ring2][pop][FrH0][.][Fr][C][O][Cu][O][C][Branch1][C][Fr][O][Cu][Branch2][Ring1][#C][O][C][Branch1][C][Fr][O][Cu][Branch1][Ring2][O][Ring1][=C][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][S][O][C][Branch1][C][Fr][O][Ring1][#C][O][C][Branch1][C][Fr][O][Ring2][Ring1][Branch2][&&][acs],[O][O][C][=C][C][Branch][C][=Branch][=C][C][Branch][FrH0][pop][Ring1][=Branch][pop][O][O][pop][=C][N][N][Branch][N][Ring1][Ring2][pop][FrH0],0.857962416,[:0propyl][C][:0amide][Ring1][:3imidazole][Branch][:3pyridine][:0propyl][C][C][Branch][:1methyl_amine][Ring1][FrH0][:2benzenealcohol][:0alkene][O][:0methyl][pop][Ring1][:0pyrimidine][:0propyl][:0propyl][pop][:1methyl_amine][:3benzenediol][pop][:1methyl_amine][FrH0][pop][pop][pop][pop][pop][.][Fr][C][O][Cu][O][C][Branch1][C][Fr][O][Cu][Branch2][Ring1][#C][O][C][Branch1][C][Fr][O][Cu][Branch1][Ring2][O][Ring1][=C][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][S][O][C][Branch1][C][Fr][O][Ring1][#C][O][C][Branch1][C][Fr][O][Ring2][Ring1][Branch2][&&][acs],[:0propyl][C][:0amide][Ring1][:3imidazole][Branch][:3pyridine][:0propyl][C][C][Branch][:1methyl_amine][Ring1][FrH0][:2benzenealcohol][:0alkene][O][:0methyl][pop][Ring1][:0pyrimidine][:0propyl][:0propyl][pop][:1methyl_amine][:3benzenediol][pop][:1methyl_amine][FrH0][pop][pop][pop][pop][pop],CCCNC(=O)c1nc[nH]c1-c1cc(-c2nc([Fr])c(-c3cc(O)cc(O)c3)c(CCC)n2)cnc1CC(C=O)CN[Fr],0.970154752,acs_N125_d3bfe70b,d3bfe70b
76,lon_N267_edge163205,[F][C][C][=C][Branch][:1methyl_amine][Ring1][=C][Branch][FrH0][pop][Ring1][=Branch][pop][pop][C][C][C][FrH0][.][O][=C][Branch1][C][Fr][O][Zn][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][Branch1][P][N][C][Branch1][N][N][Branch1][C][Fr][C][=Branch1][Ring2][=N][Ring1][=Branch1][C][C][N][C][Branch1][N][N][Branch1][C][Fr][C][=Branch1][Ring2][=N][Ring1][=Branch1][C][C][&&][lon],[F][C][C][=C][Branch][:1methyl_amine][Ring1][=C][Branch][FrH0][pop][Ring1][=Branch][pop][pop][C][C][C][FrH0],0.988391212,[:0methyl][C][C][=C][Branch][C][C][C][FrH0][pop][C][:1methyl_amine][Ring1][C][FrH0][pop][pop][.][O][=C][Branch1][C][Fr][O][Zn][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][Branch1][P][N][C][Branch1][N][N][Branch1][C][Fr][C][=Branch1][Ring2][=N][Ring1][=Branch1][C][C][N][C][Branch1][N][N][Branch1][C][Fr][C][=Branch1][Ring2][=N][Ring1][=Branch1][C][C][&&][lon],[:0methyl][C][C][=C][Branch][C][C][C][FrH0][pop][C][:1methyl_amine][Ring1][C][FrH0][pop][pop],CCC=C(CCC[Fr])CCNC[Fr],1.106683436,lon_N267_27f233fe,27f233fe
77,nbo-a_N209_edge62206,[N][C][N][Branch][:1methyl_amine][Ring1][N][C][Branch][FrH0][pop][Branch][N][pop][Ring1][=Branch][pop][pop][FrH0][.][O][=C][Branch1][C][Fr][O][Zn][O][C][Branch1][C][Fr][O][Zn][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][#Branch2][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=C][O][C][Branch1][C][Fr][O][Zn][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][Branch1][#Branch2][O][C][Branch1][C][Fr][O][Ring2][Ring1][=Branch1][O][C][Branch1][C][Fr][O][Ring2][Ring1][#Branch2][&&][nbo-a],[N][C][N][Branch][:1methyl_amine][Ring1][N][C][Branch][FrH0][pop][Branch][N][pop][Ring1][=Branch][pop][pop][FrH0],0.842401516,[:0propyl][C][O][:1benzenediol][:0propyl][:0methyl][pop][Ring2][:0benzene][Branch][C][Branch][FrH0][pop][:1methyl_amine][Ring1][C][pop][pop][Ring2][C][Branch][:0methyl][pop][:1benzenealcohol][=Branch][FrH0][:1alkyne][#Branch][:1methyl_amine][pop][pop][pop][pop][.][O][=C][Branch1][C][Fr][O][Zn][O][C][Branch1][C][Fr][O][Zn][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][#Branch2][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=C][O][C][Branch1][C][Fr][O][Zn][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][Branch1][#Branch2][O][C][Branch1][C][Fr][O][Ring2][Ring1][=Branch1][O][C][Branch1][C][Fr][O][Ring2][Ring1][#Branch2][&&][nbo-a],[:0propyl][C][O][:1benzenediol][:0propyl][:0methyl][pop][Ring2][:0benzene][Branch][C][Branch][FrH0][pop][:1methyl_amine][Ring1][C][pop][pop][Ring2][C][Branch][:0methyl][pop][:1benzenealcohol][=Branch][FrH0][:1alkyne][#Branch][:1methyl_amine][pop][pop][pop][pop],CCCOOc1cc(O)c(-c2ccc(C([Fr])CNC)cc2C(CC)c2cccc(O[Fr])c2CN)cc1CC,0.967093433,nbo-a_N209_3d04b9d9,3d04b9d9
78,crb_N50_edge74005,[Cl][C][=C][N][Branch][C][Branch][C][Branch][C][Branch][FrH0][pop][Branch][Cl][pop][Ring1][=Branch][pop][Branch][Cl][pop][Cl][pop][Cl][pop][FrH0][.][Fr][C][=C][C][=C][Branch2][Ring2][O][O][Al][Branch1][=N][O][C][C][=C][C][Branch1][C][Fr][=C][C][=Ring1][#Branch1][Branch1][=N][O][C][=C][C][=C][Branch1][C][Fr][C][=C][Ring1][#Branch1][O][C][=C][C][=C][Branch1][C][Fr][C][=C][Ring1][#Branch1][C][=C][Ring2][Ring1][S][&&][crb],[Cl][C][=C][N][Branch][C][Branch][C][Branch][C][Branch][FrH0][pop][Branch][Cl][pop][Ring1][=Branch][pop][Branch][Cl][pop][Cl][pop][Cl][pop][FrH0],0.781277162,[:0propyl][C][:3benzenealcohol][=Branch][:3benzenealcohol][:0methyl_amine][N][pop][Ring1][FrH0][pop][pop][Ring1][:1methyl_amine][Ring1][:0methyl_amine][Ring1][FrH0][pop][pop][pop][pop][:=1methyl_amine][.][Fr][C][=C][C][=C][Branch2][Ring2][O][O][Al][Branch1][=N][O][C][C][=C][C][Branch1][C][Fr][=C][C][=Ring1][#Branch1][Branch1][=N][O][C][=C][C][=C][Branch1][C][Fr][C][=C][Ring1][#Branch1][O][C][=C][C][=C][Branch1][C][Fr][C][=C][Ring1][#Branch1][C][=C][Ring2][Ring1][S][&&][crb],[:0propyl][C][:3benzenealcohol][=Branch][:3benzenealcohol][:0methyl_amine][N][pop][Ring1][FrH0][pop][pop][Ring1][:1methyl_amine][Ring1][:0methyl_amine][Ring1][FrH0][pop][pop][pop][pop][:=1methyl_amine],CCCc1cc(O)cc(-c2cccc(O[Fr])c2N)c1CNNC[Fr],1.045422838,crb_N50_e9f89c97,e9f89c97
79,crs_N366_edge4505,[:0alkene][C][C][=Branch][=C][C][Branch][C][Branch][C][C][Branch][:0alkene][pop][Ring1][Ring1][pop][FrH0][pop][Branch][:0alkene][pop][:0alkene][pop][FrH0][pop][.][Fr][C][O][Zn][Branch2][Ring2][Branch2][O][C][Branch1][C][Fr][O][Zn][Branch2][Ring1][#Branch2][O][C][Branch1][C][Fr][O][Zn][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][#Branch2][O][C][Branch1][C][Fr][O][Ring1][=Branch2][O][Ring2][Ring1][=Branch1][O][C][Branch1][C][Fr][O][Ring2][Ring1][Branch2][&&][crs],[:0alkene][C][C][=Branch][=C][C][Branch][C][Branch][C][C][Branch][:0alkene][pop][Ring1][Ring1][pop][FrH0][pop][Branch][:0alkene][pop][:0alkene][pop][FrH0][pop],0.851964278,[:0propyl][C][C][:4benzenediol][C][SH2][Branch][FrH0][O][:0methyl][pop][C][C][C][FrH0][:1methyl_amine][:0methyl_amine][pop][:0propyl][:0propyl][:1imidazole][:3imidazole][pop][F][:1benzenediol][.][Fr][C][O][Zn][Branch2][Ring2][Branch2][O][C][Branch1][C][Fr][O][Zn][Branch2][Ring1][#Branch2][O][C][Branch1][C][Fr][O][Zn][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][#Branch2][O][C][Branch1][C][Fr][O][Ring1][=Branch2][O][Ring2][Ring1][=Branch1][O][C][Branch1][C][Fr][O][Ring2][Ring1][Branch2][&&][crs],[:0propyl][C][C][:4benzenediol][C][SH2][Branch][FrH0][O][:0methyl][pop][C][C][C][FrH0][:1methyl_amine][:0methyl_amine][pop][:0propyl][:0propyl][:1imidazole][:3imidazole][pop][F][:1benzenediol],CCCCc1cc(CCC)c(ONC)c(CC[Fr])c1O[SH2]([Fr])OCC,1.004830475,crs_N366_91fdc21e,91fdc21e
