seed_mof_name,seed_mof_string,seed_edge_selfies,seed_edge_smiles,seed_targets,dreamed_mof_string,dreamed_edge_selfies,dreamed_edge_smiles,dreamed_targets,dreamed_mof_name,linker_hash
cds_N561_edge37366,[S][C][N][C][Branch][C][C][Branch][FrH0][pop][Branch][S][pop][Ring1][Branch][pop][Branch][FrH0][pop][S][.][Fr][C][C][=C][N][Branch1][Branch1][C][=C][Ring1][=Branch1][Co][Branch2][Ring1][Branch1][N][N][=C][Branch1][C][Fr][N][=C][Ring1][=Branch1][C][N][Ring1][=Branch2][C][=C][C][C][=Ring1][=Branch1][Branch1][N][N][C][=C][C][Branch1][C][Fr][C][=C][Ring1][#Branch1][N][N][=C][Branch1][C][Fr][N][=C][Ring1][=Branch1][C][N][Ring2][Ring1][N][C][=C][C][C][=Ring1][=Branch1][&&][cds],[S][C][N][C][Branch][C][C][Branch][FrH0][pop][Branch][S][pop][Ring1][Branch][pop][Branch][FrH0][pop][S],SC1NC(S)([Fr])CC1(S)[Fr],"[-10.256403, 1.0292667]",[:0benzenediol][Ring1][:0methyl_amine][Ring1][S][pop][pop][Ring1][:3pyrimidine][Ring2][:3pyrimidine][pop][pop][Ring1][FrH0][pop][Ring1][:0benzene][Branch][FrH0][pop][Ring2][:0imidazole][pop][pop][.][Fr][C][C][=C][N][Branch1][Branch1][C][=C][Ring1][=Branch1][Co][Branch2][Ring1][Branch1][N][N][=C][Branch1][C][Fr][N][=C][Ring1][=Branch1][C][N][Ring1][=Branch2][C][=C][C][C][=Ring1][=Branch1][Branch1][N][N][C][=C][C][Branch1][C][Fr][C][=C][Ring1][#Branch1][N][N][=C][Branch1][C][Fr][N][=C][Ring1][=Branch1][C][N][Ring2][Ring1][N][C][=C][C][C][=Ring1][=Branch1][&&][cds],[:0benzenediol][Ring1][:0methyl_amine][Ring1][S][pop][pop][Ring1][:3pyrimidine][Ring2][:3pyrimidine][pop][pop][Ring1][FrH0][pop][Ring1][:0benzene][Branch][FrH0][pop][Ring2][:0imidazole][pop][pop],Oc1cc(ONCS)c(-c2cc(-c3ccncn3)ncn2)c([Fr])c1-c1ccc([Fr])cc1-c1ncc[nH]1,"[-10.1957947264, 0.9317239975947608]",cds_N561_5f72309e_opt,5f72309e
dia-f_N448_edge187694,[FrH0][C][O][C][=C][C][=C][Branch][C][C][Branch][C][Branch][:2pyrimidine][pop][Ring1][Ring1][pop][Ring1][=Branch][pop][FrH0][.][O][=C][Branch1][C][Fr][O][U][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][O][C][Branch1][C][Fr][=O][&&][dia-f],[FrH0][C][O][C][=C][C][=C][Branch][C][C][Branch][C][Branch][:2pyrimidine][pop][Ring1][Ring1][pop][Ring1][=Branch][pop][FrH0],[Fr]COC1=CC=C([Fr])C2C1C2c1cncnc1,"[-5.553263, 0.31103158]",[:0propyl][C][:4benzenediol][Ring1][:3pyrimidine][Ring1][Cl][pop][Ring1][:3pyrimidine][Ring1][FrH0][pop][Ring1][S][:0benzenediol][Ring2][:0propyl][pop][Ring1][:0pyrimidine][Ring1][:1pyrimidine][Ring1][:0methyl][pop][Ring1][:2pyridine][Ring1][:1methyl_amine][pop][pop][pop][Ring1][FrH0][pop][pop][pop][pop][.][O][=C][Branch1][C][Fr][O][U][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][O][C][Branch1][C][Fr][=O][&&][dia-f],[:0propyl][C][:4benzenediol][Ring1][:3pyrimidine][Ring1][Cl][pop][Ring1][:3pyrimidine][Ring1][FrH0][pop][Ring1][S][:0benzenediol][Ring2][:0propyl][pop][Ring1][:0pyrimidine][Ring1][:1pyrimidine][Ring1][:0methyl][pop][Ring1][:2pyridine][Ring1][:1methyl_amine][pop][pop][pop][Ring1][FrH0][pop][pop][pop][pop],CCCc1ccc(O)cc1Oc1cc(-c2cc(Sc3c(O)cc(-c4ncc([Fr])c(-c5ncnc(-c6ccncc6CN)c5CC)n4)c(CCC)c3O)nc([Fr])n2)nc(Cl)n1,"[-4.6263675557, 0.3709691327805811]",dia-f_N448_7d9535c6_opt,7d9535c6
nbo_N234_edge154119,[FrH0][C][C][C][=C][C][=Branch][=C][Branch][:2pyridine][pop][Ring1][Ring2][pop][C][C][O][FrH0][.][Fr][C][=N][Zn][Branch1][N][N][C][=C][C][Branch1][C][Fr][=C][C][Ring1][#Branch1][Branch1][Ring2][N][=C][Fr][Branch1][N][N][C][=C][C][Branch1][C][Fr][=C][C][Ring1][#Branch1][Branch1][Ring2][N][=C][Fr][N][=C][Fr][&&][nbo],[FrH0][C][C][C][=C][C][=Branch][=C][Branch][:2pyridine][pop][Ring1][Ring2][pop][C][C][O][FrH0],[Fr]CCC1=CC(CCO[Fr])=C1c1ccncc1,"[-9.83231, 0.85551554]",[:0sulfonic_acid][S][FrH0][S][:=1methyl_amine][S][=P][:0benzenediol][:0benzenediol][:0benzenediol][:0benzenediol][:0methyl_amine][FrH0][FrH0][Ring2][Ring2][Ring2][:2benzenediol][:1pyridine][:1pyrimidine][:0propyl][:0benzenediol][:1imidazole][:3pyrimidine][:0benzenediol][:0benzenediol][:1pyrimidine][:0benzenediol][:0benzenediol][:2imidazole][:0benzenediol][:0benzenediol][:0benzenediol][:1methyl_amine][:2imidazole][:1pyridine][:0pyridine][:1pyridine][.][Fr][C][=N][Zn][Branch1][N][N][C][=C][C][Branch1][C][Fr][=C][C][Ring1][#Branch1][Branch1][Ring2][N][=C][Fr][Branch1][N][N][C][=C][C][Branch1][C][Fr][=C][C][Ring1][#Branch1][Branch1][Ring2][N][=C][Fr][N][=C][Fr][&&][nbo],[:0sulfonic_acid][S][FrH0][S][:=1methyl_amine][S][=P][:0benzenediol][:0benzenediol][:0benzenediol][:0benzenediol][:0methyl_amine][FrH0][FrH0][Ring2][Ring2][Ring2][:2benzenediol][:1pyridine][:1pyrimidine][:0propyl][:0benzenediol][:1imidazole][:3pyrimidine][:0benzenediol][:0benzenediol][:1pyrimidine][:0benzenediol][:0benzenediol][:2imidazole][:0benzenediol][:0benzenediol][:0benzenediol][:1methyl_amine][:2imidazole][:1pyridine][:0pyridine][:1pyridine],CCCc1ccc(ONC[Fr])c(Oc2cccc(O)c2P=NCOS(=O)[Fr])c1Oc1ccnc(-c2c(O)cccc2Oc2c(O)cccc2Oc2[nH]cnc2-c2c(O)cccc2OCNc2cnccc2-c2cccnc2)n1,"[-11.9930144862, 1.11083570061029]",nbo_N234_2d9fee6c_opt,2d9fee6c
cag_N109_edge14452,[FrH0][:1alkyne][Ring1][C][=C][Branch][C][Branch][C][O][FrH0][pop][C][=Branch][=C][=C][pop][Ring1][#Branch][pop][:1alkyne][pop][.][O][=C][Branch1][C][Fr][O][In][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][Branch1][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=N][&&][cag],[FrH0][:1alkyne][Ring1][C][=C][Branch][C][Branch][C][O][FrH0][pop][C][=Branch][=C][=C][pop][Ring1][#Branch][pop][:1alkyne][pop],C#CC1=C(C#C[Fr])C(=C=C)C1CO[Fr],"[-5.8886523, 0.3881186]",[FrH0][:0sulfonic_acid][N][S][N][Branch][:0methyl][Branch][Branch][=P][FrH0][=Ring2][Ring2][N][:0benzenediol][:=1methyl_amine][:2imidazole][:2imidazole][=O][:5benzenediol][:2benzenediol][:0benzenediol][:1methyl_amine][:0benzenediol][:0benzenediol][:1imidazole][:0propyl][:1imidazole][:1pyrimidine][:0propyl][:1pyridine][:2imidazole][:1pyrimidine][:1methyl_amine][:1pyrimidine][:1pyrimidine][:0pyridine][:1pyridine][:=1methyl_amine][.][O][=C][Branch1][C][Fr][O][In][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][Branch1][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=N][&&][cag],[FrH0][:0sulfonic_acid][N][S][N][Branch][:0methyl][Branch][Branch][=P][FrH0][=Ring2][Ring2][N][:0benzenediol][:=1methyl_amine][:2imidazole][:2imidazole][=O][:5benzenediol][:2benzenediol][:0benzenediol][:1methyl_amine][:0benzenediol][:0benzenediol][:1imidazole][:0propyl][:1imidazole][:1pyrimidine][:0propyl][:1pyridine][:2imidazole][:1pyrimidine][:1methyl_amine][:1pyrimidine][:1pyrimidine][:0pyridine][:1pyridine][:=1methyl_amine],CCN(P[Fr])SS(=O)O[Fr],"[-68.6351495879, 13.644126947052488]",cag_N109_428ea344_opt,428ea344
reo_N545_edge158892,[O][S][Branch][C][=C][Branch][C][=C][Branch][C][C][FrH0][pop][Ring1][Ring2][pop][C][=C][FrH0][pop][Branch][O][pop][O][.][Fr][C][O][Cu][Cu][Branch2][Branch1][Ring2][N][C][=C][N][Branch1][Branch1][C][=C][Ring1][=Branch1][Cu][Cu][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=Branch1][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][#Branch2][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=C][O][C][Branch1][C][Fr][O][Ring2][Ring1][C][Branch1][#Branch2][O][C][Branch1][C][Fr][O][Ring2][Ring1][=C][Branch1][#Branch2][O][C][Branch1][C][Fr][O][Ring2][Ring2][C][Branch1][Branch1][O][Ring2][Ring2][Branch1][O][C][Branch1][C][Fr][O][Ring2][Ring2][#Branch1][&&][reo],[O][S][Branch][C][=C][Branch][C][=C][Branch][C][C][FrH0][pop][Ring1][Ring2][pop][C][=C][FrH0][pop][Branch][O][pop][O],OS(O)(O)C1=C(C=C[Fr])C=C1CC[Fr],"[-14.67078, 1.3478823]",[:0benzenealcohol][=S][:0pyrimidine][:0propyl][=C][:0pyrimidine][Branch][S][=Branch][FrH0][=S][:0methyl][S][Branch][:0methyl][:1amide][Branch][=S][:0methyl][O][:0pyrimidine][C][C][FrH0][S][:0benzenealcohol][:0methyl][=S][=S][=S][:0methyl][Branch][=S][:0benzenediol][=S][=S][:0methyl][Branch][=S][.][Fr][C][O][Cu][Cu][Branch2][Branch1][Ring2][N][C][=C][N][Branch1][Branch1][C][=C][Ring1][=Branch1][Cu][Cu][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=Branch1][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][#Branch2][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=C][O][C][Branch1][C][Fr][O][Ring2][Ring1][C][Branch1][#Branch2][O][C][Branch1][C][Fr][O][Ring2][Ring1][=C][Branch1][#Branch2][O][C][Branch1][C][Fr][O][Ring2][Ring2][C][Branch1][Branch1][O][Ring2][Ring2][Branch1][O][C][Branch1][C][Fr][O][Ring2][Ring2][#Branch1][&&][reo],[:0benzenealcohol][=S][:0pyrimidine][:0propyl][=C][:0pyrimidine][Branch][S][=Branch][FrH0][=S][:0methyl][S][Branch][:0methyl][:1amide][Branch][=S][:0methyl][O][:0pyrimidine][C][C][FrH0][S][:0benzenealcohol][:0methyl][=S][=S][=S][:0methyl][Branch][=S][:0benzenediol][=S][=S][:0methyl][Branch][=S],CCSOc1cccc(O)c1-c1ccc(O)c(-c2nc(-c3ccccc3O)nc(Cc3nc(SCC)c(CC)c(S([Fr])=[SH]CC)n3)c2C[Fr])c1[SH]=S=[SH]CC,"[-15.3123089327, 1.2564053042349455]",reo_N545_b88527f0_opt,b88527f0
gis_N437_edge89621,[O][O][C][Branch][C][Branch][O][O][pop][FrH0][pop][C][Branch][C][Branch][C][Branch][S][N][O][O][pop][FrH0][pop][O][O][pop][C][.][O][=C][Branch1][C][Fr][O][Ag][Branch1][#C][N][C][=C][Branch1][C][Fr][C][C][Branch1][C][Fr][=C][Ring1][Branch2][N][C][N][Branch1][C][Fr][N][=C][Ring1][=Branch1][&&][gis],[O][O][C][Branch][C][Branch][O][O][pop][FrH0][pop][C][Branch][C][Branch][C][Branch][S][N][O][O][pop][FrH0][pop][O][O][pop][C],CC(C(OO)C([Fr])OO)C(OO)C([Fr])SNOO,"[-5.232793, 0.57216555]",[:0methyl][C][N][S][C][C][Branch][FrH0][pop][:0benzenediol][:0benzenediol][=P][#N][pop][:0benzenediol][Branch][:0benzenediol][:0benzenediol][pop][:0methyl][Branch][FrH0][pop][#N][:0benzenealcohol][pop][:3pyrimidine][:0benzenediol][:0propyl][Ring2][:0propyl][:0benzenealcohol][:2imidazole][.][O][=C][Branch1][C][Fr][O][Ag][Branch1][#C][N][C][=C][Branch1][C][Fr][C][C][Branch1][C][Fr][=C][Ring1][Branch2][N][C][N][Branch1][C][Fr][N][=C][Ring1][=Branch1][&&][gis],[:0methyl][C][N][S][C][C][Branch][FrH0][pop][:0benzenediol][:0benzenediol][=P][#N][pop][:0benzenediol][Branch][:0benzenediol][:0benzenediol][pop][:0methyl][Branch][FrH0][pop][#N][:0benzenealcohol][pop][:3pyrimidine][:0benzenediol][:0propyl][Ring2][:0propyl][:0benzenealcohol][:2imidazole],CCNSCC([Fr])c1c(O)ccc(-c2c(O)c([Fr])c(-c3ccccc3O)c(-c3c(O)cccc3O)c2O)c1O[PH]#N,"[-10.9709596655, 0.9939429070953864]",gis_N437_d6161cc5_opt,d6161cc5
pcu_N283_edge42231,[:0nitrile][C][C][=C][Branch][C][Branch][:0nitrile][pop][Branch][FrH0][pop][Ring1][Ring1][pop][C][Branch][C][Branch][C][C][FrH0][pop][:0nitrile][pop][:0nitrile][pop][.][O][C][Branch1][C][Fr][O][Cu][Cu][Branch1][#Branch1][O][C][Branch1][C][Fr][O][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][#Branch2][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=C][Branch1][#Branch2][O][C][Branch1][C][Fr][O][Ring2][Ring1][C][O][C][Branch1][C][Fr][O][Ring2][Ring1][=Branch1][&&][pcu],[:0nitrile][C][C][=C][Branch][C][Branch][:0nitrile][pop][Branch][FrH0][pop][Ring1][Ring1][pop][C][Branch][C][Branch][C][C][FrH0][pop][:0nitrile][pop][:0nitrile][pop],N#CC1=C(C(C#N)C(C#N)CC[Fr])C1([Fr])C#N,"[-10.2773075, 1.0272895]",[:0sulfonic_acid][C][:3benzenediol][Ring2][FrH0][pop][:0benzenediol][:0benzenediol][pop][Ring2][FrH0][pop][Ring2][:0propyl][pop][pop][=P][Ring2][:3pyrimidine][.][O][C][Branch1][C][Fr][O][Cu][Cu][Branch1][#Branch1][O][C][Branch1][C][Fr][O][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][#Branch2][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=C][Branch1][#Branch2][O][C][Branch1][C][Fr][O][Ring2][Ring1][C][O][C][Branch1][C][Fr][O][Ring2][Ring1][=Branch1][&&][pcu],[:0sulfonic_acid][C][:3benzenediol][Ring2][FrH0][pop][:0benzenediol][:0benzenediol][pop][Ring2][FrH0][pop][Ring2][:0propyl][pop][pop][=P][Ring2][:3pyrimidine],CCCc1c(O[SH]=O)c([Fr])c(O)c(-c2c(O)cccc2O)c1O[Fr],"[-13.1749194503, 1.290811950640857]",pcu_N283_849f334e_opt,849f334e
bnn_N206_edge174811,[FrH0][O][C][C][C][=C][C][Branch][C][Branch][C][Branch][C][Branch][O][FrH0][pop][:1alkyne][pop][N][pop][:1alkyne][pop][:1alkyne][.][Fr][C][O][Cd][Branch1][Ring2][O][Ring1][Ring2][Cd][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][Branch1][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][O][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][#C][O][C][Branch1][C][Fr][O][Ring2][Ring1][Ring1][&&][bnn],[FrH0][O][C][C][C][=C][C][Branch][C][Branch][C][Branch][C][Branch][O][FrH0][pop][:1alkyne][pop][N][pop][:1alkyne][pop][:1alkyne],C#CC(C=CCCO[Fr])C(C#C)C(N)C(C#C)O[Fr],"[-11.212893, 1.0293742]",[:2pyrimidine][=P][=S][=P][:2pyrimidine][:2pyridine][:2pyrimidine][:0benzenealcohol][:2imidazole][Ring2][:5benzenediol][:2benzenealcohol][S][:1pyrimidine][Ring1][:2pyridine][:0benzene][:3pyrimidine][:1imidazole][FrH0][:1imidazole][:2pyridine][:2pyridine][:1carboxylic_acid][:2pyridine][:0sulfonic_acid][:3imidazole][:0amide][:2benzenediol][:2pyrimidine][:1pyridine][:2pyridine][:0benzenediol][:0benzenediol][:0benzenediol][FrH0][:0benzenediol][:2pyridine][:0benzenediol][.][Fr][C][O][Cd][Branch1][Ring2][O][Ring1][Ring2][Cd][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][Branch1][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][O][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][#C][O][C][Branch1][C][Fr][O][Ring2][Ring1][Ring1][&&][bnn],[:2pyrimidine][=P][=S][=P][:2pyrimidine][:2pyridine][:2pyrimidine][:0benzenealcohol][:2imidazole][Ring2][:5benzenediol][:2benzenealcohol][S][:1pyrimidine][Ring1][:2pyridine][:0benzene][:3pyrimidine][:1imidazole][FrH0][:1imidazole][:2pyridine][:2pyridine][:1carboxylic_acid][:2pyridine][:0sulfonic_acid][:3imidazole][:0amide][:2benzenediol][:2pyrimidine][:1pyridine][:2pyridine][:0benzenediol][:0benzenediol][:0benzenediol][FrH0][:0benzenediol][:2pyridine][:0benzenediol],O=C(OOS(=O)NC(=O)c1cncnc1-c1ccncc1-c1c(O)ccc(-c2ccncc2)c1O[Fr])c1cnccc1-c1cc(-c2cnccc2-c2cncnc2Sc2c(O)cccc2Oc2ncc(-c3ncncc3-c3ncncc3P=[SH]c3ncccn3)[nH]2)nc([Fr])n1,"[-18.1561457666, 1.8070137163638489]",bnn_N206_ca9ea5b7_opt,ca9ea5b7
lvt_N424_edge74442,[FrH0][C][S][=C][C][Branch][S][C][pop][Branch][C][FrH0][pop][S][C][.][S][Fe][Branch1][N][N][C][=C][C][Branch1][C][Fr][=C][C][Ring1][#Branch1][Branch1][N][N][C][=C][C][Branch1][C][Fr][=C][C][Ring1][#Branch1][Branch1][N][N][C][=C][C][Branch1][C][Fr][=C][C][Ring1][#Branch1][Branch1][N][N][C][=C][C][Branch1][C][Fr][=C][C][Ring1][#Branch1][S][&&][lvt],[FrH0][C][S][=C][C][Branch][S][C][pop][Branch][C][FrH0][pop][S][C],CSC(C=[SH]C[Fr])(C[Fr])SC,"[-8.020614, 0.76840776]",[FrH0][:0imidazole][:1alkyne][P][P][:0methyl][Cl][:0benzenealcohol][:0benzenediol][:0benzenediol][Cl][Ring2][:0benzenediol][=S][:0benzenediol][:0benzenealcohol][:0benzenediol][Branch][Cl][:0pyrimidine][Cl][FrH0][FrH0][FrH0][Ring2][=S][=S][=S][=S][:0benzenealcohol][Branch][Branch][Branch][:0benzenealcohol][Branch][Branch][Branch][Branch][Branch][.][S][Fe][Branch1][N][N][C][=C][C][Branch1][C][Fr][=C][C][Ring1][#Branch1][Branch1][N][N][C][=C][C][Branch1][C][Fr][=C][C][Ring1][#Branch1][Branch1][N][N][C][=C][C][Branch1][C][Fr][=C][C][Ring1][#Branch1][Branch1][N][N][C][=C][C][Branch1][C][Fr][=C][C][Ring1][#Branch1][S][&&][lvt],[FrH0][:0imidazole][:1alkyne][P][P][:0methyl][Cl][:0benzenealcohol][:0benzenediol][:0benzenediol][Cl][Ring2][:0benzenediol][=S][:0benzenediol][:0benzenealcohol][:0benzenediol][Branch][Cl][:0pyrimidine][Cl][FrH0][FrH0][FrH0][Ring2][=S][=S][=S][=S][:0benzenealcohol][Branch][Branch][Branch][:0benzenealcohol][Branch][Branch][Branch][Branch][Branch],CCPPn1c(-c2c(O)cc(-c3c(O)cccc3Oc3c(O)cccc3Oc3c(O)c(Sc4ccc(-c5ccccc5O)cc4O)c(Cl)c(Cl)c3O[Fr])cc2OCl)cnc1[Fr],"[-18.0918030612, 1.6883313237795123]",lvt_N424_9fcf3864_opt,9fcf3864
lon_N708_edge47903,[S][=C][C][C][Branch][N][N][Branch][N][Branch][N][Branch][C][=S][pop][Ring1][=Branch][pop][FrH0][pop][C][=S][pop][FrH0][.][Fr][C][=C][N][Branch1][Branch1][C][N][Ring1][Branch1][Co][Branch1][O][N][C][=C][Branch1][C][Fr][N][C][Ring1][=Branch1][Branch1][O][N][C][=C][Branch1][C][Fr][N][C][Ring1][=Branch1][N][C][=C][Branch1][C][Fr][N][C][Ring1][=Branch1][&&][lon],[S][=C][C][C][Branch][N][N][Branch][N][Branch][N][Branch][C][=S][pop][Ring1][=Branch][pop][FrH0][pop][C][=S][pop][FrH0],S=CC1C([Fr])NN(C=S)N([Fr])N1C=S,"[-7.3221807, 0.89367944]",[:=1methyl_amine][Ring2][FrH0][FrH0][FrH0][#C][#C][:0propyl][:0benzenediol][:0benzenediol][:0benzenediol][:0benzenediol][:0propyl][:1pyrimidine][:0benzenediol][:1methyl_amine][:1methyl_amine][:1pyrimidine][:0propyl][:4benzenealcohol][:1pyridine][:0pyridine][:1carboxylic_acid][:1pyridine][:1pyridine][:=1methyl_amine][:=1methyl_amine][:3imidazole][:=1methyl_amine][.][Fr][C][=C][N][Branch1][Branch1][C][N][Ring1][Branch1][Co][Branch1][O][N][C][=C][Branch1][C][Fr][N][C][Ring1][=Branch1][Branch1][O][N][C][=C][Branch1][C][Fr][N][C][Ring1][=Branch1][N][C][=C][Branch1][C][Fr][N][C][Ring1][=Branch1][&&][lon],[:=1methyl_amine][Ring2][FrH0][FrH0][FrH0][#C][#C][:0propyl][:0benzenediol][:0benzenediol][:0benzenediol][:0benzenediol][:0propyl][:1pyrimidine][:0benzenediol][:1methyl_amine][:1methyl_amine][:1pyrimidine][:0propyl][:4benzenealcohol][:1pyridine][:0pyridine][:1carboxylic_acid][:1pyridine][:1pyridine][:=1methyl_amine][:=1methyl_amine][:3imidazole][:=1methyl_amine],[Fr]CN[Fr],"[-15.4321914795, 1.3160323207357971]",lon_N708_6ac8a1eb_opt,6ac8a1eb
eta_N298_edge168444,[:0alkene][C][C][=C][C][Branch][O][C][=C][C][=Branch][=C][Branch][C][Ring1][N][pop][Ring1][Ring2][pop][FrH0][pop][FrH0][pop][.][ClH0][Cu][Branch1][C][ClH0][Branch1][N][N][C][=C][C][Branch1][C][Fr][=C][C][Ring1][#Branch1][Branch1][N][N][C][=C][C][Branch1][C][Fr][=C][C][Ring1][#Branch1][N][C][=C][C][Branch1][C][Fr][=C][C][Ring1][#Branch1][&&][eta],[:0alkene][C][C][=C][C][Branch][O][C][=C][C][=Branch][=C][Branch][C][Ring1][N][pop][Ring1][Ring2][pop][FrH0][pop][FrH0][pop],O=CC1=CC([Fr])OC2=CC([Fr])=C2C1,"[-1.370617, -0.046632405]",[:0amide][:0pyrimidine][:0benzenediol][:0pyrimidine][FrH0][:0pyrimidine][Ring1][:0propyl][Ring2][:0benzenediol][Ring2][pop][pop][pop][Ring1][:0benzenediol][Ring1][=S][Ring1][:0benzenealcohol][:1imidazole][:1pyrimidine][=S][=S][=S][:1pyrimidine][Branch][:3pyrimidine][:0propyl][:1amide][=P][=P][pop][pop][pop][:1methyl_amine][FrH0][pop][pop][.][ClH0][Cu][Branch1][C][ClH0][Branch1][N][N][C][=C][C][Branch1][C][Fr][=C][C][Ring1][#Branch1][Branch1][N][N][C][=C][C][Branch1][C][Fr][=C][C][Ring1][#Branch1][N][C][=C][C][Branch1][C][Fr][=C][C][Ring1][#Branch1][&&][eta],[:0amide][:0pyrimidine][:0benzenediol][:0pyrimidine][FrH0][:0pyrimidine][Ring1][:0propyl][Ring2][:0benzenediol][Ring2][pop][pop][pop][Ring1][:0benzenediol][Ring1][=S][Ring1][:0benzenealcohol][:1imidazole][:1pyrimidine][=S][=S][=S][:1pyrimidine][Branch][:3pyrimidine][:0propyl][:1amide][=P][=P][pop][pop][pop][:1methyl_amine][FrH0][pop][pop],O=C(N=P)c1nccc(-c2ncc([Fr])c([SH]=S=[SH]c3cncn3[SH]3Oc4cccc(c4C(=O)Nc4c(O[Fr])ccc(-c5c(O)cccc5O)c4O)O3)n2)n1,"[-4.3396663433, 0.3857607680629319]",eta_N298_660393a9_opt,660393a9
ths_N611_edge143349,[:0amide][Ring1][C][=C][Branch][S][=C][Branch][C][Branch][:1amide][pop][Branch][:1amide][pop][FrH0][pop][Ring1][Ring2][pop][FrH0][pop][.][BrH0][Cu][Branch1][N][N][C][=C][C][Branch1][C][Fr][C][=C][Ring1][#Branch1][Branch1][N][N][C][C][=C][Branch1][C][Fr][C][=C][Ring1][#Branch1][N][C][C][=C][Branch1][C][Fr][C][=C][Ring1][#Branch1][&&][ths],[:0amide][Ring1][C][=C][Branch][S][=C][Branch][C][Branch][:1amide][pop][Branch][:1amide][pop][FrH0][pop][Ring1][Ring2][pop][FrH0][pop],NC(=O)C1=C([Fr])[SH]=C1C([Fr])(C(N)=O)C(N)=O,"[-4.6279764, 0.4075058]",[:0amide][Ring1][S][:0sulfonic_acid][Ring1][S][N][Branch][:1amide][pop][:0benzenediol][Ring1][FrH0][pop][FrH0][Cl][:0pyrimidine][:0benzenediol][Cl][pop][:0methyl][:1methyl_amine][:0benzenediol][:0benzenediol][Ring2][FrH0][pop][Ring1][Cl][pop][pop][pop][pop][pop][.][BrH0][Cu][Branch1][N][N][C][=C][C][Branch1][C][Fr][C][=C][Ring1][#Branch1][Branch1][N][N][C][C][=C][Branch1][C][Fr][C][=C][Ring1][#Branch1][N][C][C][=C][Branch1][C][Fr][C][=C][Ring1][#Branch1][&&][ths],[:0amide][Ring1][S][:0sulfonic_acid][Ring1][S][N][Branch][:1amide][pop][:0benzenediol][Ring1][FrH0][pop][FrH0][Cl][:0pyrimidine][:0benzenediol][Cl][pop][:0methyl][:1methyl_amine][:0benzenediol][:0benzenediol][Ring2][FrH0][pop][Ring1][Cl][pop][pop][pop][pop][pop],NC(=O)SOS(=O)SN(C(N)=O)c1c(O)cc(-c2c(O)ccc(CNc3c(O)cc(Cl)c([Fr])c3O)c2O)c(Cl)c1O[Fr],"[-4.7901109602, 0.4023803441691252]",ths_N611_2045e346_opt,2045e346
